2_1592,2,1592,330.06
2_1593,2,1593,330.7
2_1594,2,1594,330.88
2_1595,2,1595,330.8
2_1596,2,1596,330.11
2_1597,2,1597,329.99
2_1598,2,1598,330.04
2_1599,2,1599,330.76
2_16,2,16,323.71
2_160,2,160,321.6
2_1600,2,1600,331.3
2_1601,2,1601,331.13
2_1602,2,1602,331.34
2_1603,2,1603,331.21
2_1604,2,1604,331.45
2_1605,2,1605,331.26
2_1606,2,1606,331.25
2_1607,2,1607,331.61
2_1608,2,1608,331.91
2_1609,2,1609,331.67
2_161,2,161,322.25
2_1610,2,1610,331.75
2_1611,2,1611,331.85
2_1612,2,1612,331.88
2_1613,2,1613,331.95
2_1614,2,1614,331.94
2_1615,2,1615,332.27
2_1616,2,1616,332.38
2_1617,2,1617,332.56
2_1618,2,1618,332.29
2_1619,2,1619,331.67
2_162,2,162,321.44
2_1620,2,1620,331.4
2_1621,2,1621,331.64
2_1622,2,1622,331.99
2_1623,2,1623,332.24
2_1624,2,1624,331.63
2_1625,2,1625,331.52
2_1626,2,1626,331.46
2_1627,2,1627,331.52
2_1628,2,1628,331.39
2_1629,2,1629,331.0
2_163,2,163,321.65
2_1630,2,1630,331.44
2_1631,2,1631,330.68
2_1632,2,1632,330.3
2_1633,2,1633,329.28
2_1634,2,1634,329.69
2_1635,2,1635,329.37
2_1636,2,1636,330.0
2_1637,2,1637,330.0
2_1638,2,1638,330.47
2_1639,2,1639,331.53
2_164,2,164,321.15
2_1640,2,1640,331.38
2_1641,2,1641,331.59
2_1642,2,1642,330.36
2_1643,2,1643,329.28
2_1644,2,1644,328.88
2_1645,2,1645,328.66
2_1646,2,1646,328.84
2_1647,2,1647,329.51
2_1648,2,1648,328.75
2_1649,2,1649,328.81
2_165,2,165,322.2
2_1650,2,1650,328.7
2_1651,2,1651,328.37
2_1652,2,1652,328.04
2_1653,2,1653,329.0
2_1654,2,1654,328.94
2_1655,2,1655,329.07
2_1656,2,1656,329.9
2_1657,2,1657,330.13
2_1658,2,1658,329.9
2_1659,2,1659,329.45
2_166,2,166,321.46
2_1660,2,1660,329.38
2_1661,2,1661,329.35
2_1662,2,1662,329.07
2_1663,2,1663,328.55
2_1664,2,1664,328.49
2_1665,2,1665,328.15
2_1666,2,1666,327.91
2_1667,2,1667,327.97
2_1668,2,1668,328.3
2_1669,2,1669,328.12
2_167,2,167,321.73
2_1670,2,1670,328.7
2_1671,2,1671,328.6
2_1672,2,1672,328.24
2_1673,2,1673,328.43
2_1674,2,1674,328.34
2_1675,2,1675,327.85
2_1676,2,1676,328.16
2_1677,2,1677,327.67
2_1678,2,1678,326.83
2_1679,2,1679,326.93
2_168,2,168,321.87
2_1680,2,1680,326.65
2_1681,2,1681,327.33
2_1682,2,1682,327.45
2_1683,2,1683,327.24
2_1684,2,1684,327.33
2_1685,2,1685,327.13
2_1686,2,1686,327.53
2_1687,2,1687,327.81
2_1688,2,1688,327.65
2_1689,2,1689,327.7
2_169,2,169,321.9
2_1690,2,1690,326.84
2_1691,2,1691,327.05
2_1692,2,1692,326.79
2_1693,2,1693,326.32
2_1694,2,1694,326.49
2_1695,2,1695,326.67
2_1696,2,1696,326.68
2_1697,2,1697,326.5
2_1698,2,1698,326.47
2_1699,2,1699,326.89
2_17,2,17,323.81
2_170,2,170,321.88
2_1700,2,1700,327.19
2_1701,2,1701,327.05
2_1702,2,1702,326.5
2_1703,2,1703,326.55
2_1704,2,1704,326.51
2_1705,2,1705,326.9
2_1706,2,1706,327.14
2_1707,2,1707,326.02
2_1708,2,1708,326.0
2_1709,2,1709,325.78
2_171,2,171,321.33
2_1710,2,1710,325.7
2_1711,2,1711,326.15
2_1712,2,1712,325.91
2_1713,2,1713,325.62
2_1714,2,1714,324.73
2_1715,2,1715,324.68
2_1716,2,1716,324.54
2_1717,2,1717,326.98
2_1718,2,1718,326.25
2_1719,2,1719,325.24
2_172,2,172,321.74
2_1720,2,1720,325.41
2_1721,2,1721,325.49
2_1722,2,1722,326.42
2_1723,2,1723,326.1
2_1724,2,1724,325.99
2_1725,2,1725,325.85
2_1726,2,1726,325.73
2_1727,2,1727,324.81
2_1728,2,1728,324.64
2_1729,2,1729,324.03
2_173,2,173,321.87
2_1730,2,1730,323.91
2_1731,2,1731,324.74
2_1732,2,1732,323.94
2_1733,2,1733,324.41
2_1734,2,1734,324.25
2_1735,2,1735,324.22
2_1736,2,1736,323.99
2_1737,2,1737,323.89
2_1738,2,1738,323.1
2_1739,2,1739,323.12
2_174,2,174,321.5
2_1740,2,1740,322.66
2_1741,2,1741,322.32
2_1742,2,1742,322.01
2_1743,2,1743,321.53
2_1744,2,1744,321.74
2_1745,2,1745,321.53
2_1746,2,1746,321.67
2_1747,2,1747,322.07
2_1748,2,1748,322.2
2_1749,2,1749,321.61
2_175,2,175,321.41
2_1750,2,1750,321.88
2_1751,2,1751,321.93
2_1752,2,1752,321.48
2_1753,2,1753,321.79
2_1754,2,1754,321.74
2_1755,2,1755,321.98
2_1756,2,1756,322.0
2_1757,2,1757,321.84
2_1758,2,1758,321.92
2_1759,2,1759,321.88
2_176,2,176,321.63
2_1760,2,1760,321.91
2_1761,2,1761,321.89
2_1762,2,1762,321.74
2_1763,2,1763,321.83
2_1764,2,1764,321.98
2_1765,2,1765,321.67
2_1766,2,1766,321.67
2_1767,2,1767,321.75
2_1768,2,1768,321.39
2_1769,2,1769,321.32
2_177,2,177,321.36
2_1770,2,1770,321.29
2_1771,2,1771,321.03
2_1772,2,1772,321.0
2_1773,2,1773,321.12
2_1774,2,1774,320.54
2_1775,2,1775,320.51
2_1776,2,1776,320.55
2_1777,2,1777,320.62
2_1778,2,1778,320.86
2_1779,2,1779,321.35
2_178,2,178,321.55
2_1780,2,1780,321.15
2_1781,2,1781,321.3
2_1782,2,1782,321.48
2_1783,2,1783,321.85
2_1784,2,1784,321.76
2_1785,2,1785,322.1
2_1786,2,1786,322.94
2_1787,2,1787,322.92
2_1788,2,1788,322.66
2_1789,2,1789,323.29
2_179,2,179,322.56
2_1790,2,1790,323.19
2_1791,2,1791,323.58
2_1792,2,1792,324.23
2_1793,2,1793,324.25
2_1794,2,1794,324.24
2_1795,2,1795,326.0
2_1796,2,1796,325.47
2_1797,2,1797,324.31
2_1798,2,1798,323.34
2_1799,2,1799,322.7
2_18,2,18,323.4
2_180,2,180,322.03
2_1800,2,1800,322.5
2_1801,2,1801,323.05
2_1802,2,1802,323.16
2_1803,2,1803,322.89
2_1804,2,1804,323.84
2_1805,2,1805,324.61
2_1806,2,1806,324.44
2_1807,2,1807,324.42
2_1808,2,1808,324.07
2_1809,2,1809,324.57
2_181,2,181,321.81
2_1810,2,1810,324.31
2_1811,2,1811,324.42
2_1812,2,1812,324.78
2_1813,2,1813,324.96
2_1814,2,1814,324.82
2_1815,2,1815,324.56
2_1816,2,1816,324.63
2_1817,2,1817,324.97
2_1818,2,1818,324.83
2_1819,2,1819,324.36
2_182,2,182,321.56
2_1820,2,1820,324.13
2_1821,2,1821,323.36
2_1822,2,1822,323.83
2_1823,2,1823,324.14
2_1824,2,1824,324.9
2_1825,2,1825,324.61
2_1826,2,1826,324.51
2_1827,2,1827,324.41
2_1828,2,1828,324.05
2_1829,2,1829,324.05
2_183,2,183,322.11
2_1830,2,1830,323.47
2_1831,2,1831,323.54
2_1832,2,1832,323.6
2_1833,2,1833,323.48
2_1834,2,1834,323.26
2_1835,2,1835,323.23
2_1836,2,1836,323.52
2_1837,2,1837,323.55
2_1838,2,1838,323.82
2_1839,2,1839,324.15
2_184,2,184,322.8
2_1840,2,1840,324.33
2_1841,2,1841,324.49
2_1842,2,1842,324.67
2_1843,2,1843,324.81
2_1844,2,1844,324.75
2_1845,2,1845,324.34
2_1846,2,1846,324.64
2_1847,2,1847,324.64
2_1848,2,1848,324.34
2_1849,2,1849,324.28
2_185,2,185,322.99
2_1850,2,1850,324.44
2_1851,2,1851,324.35
2_1852,2,1852,324.0
2_1853,2,1853,323.66
2_1854,2,1854,323.25
2_1855,2,1855,323.57
2_1856,2,1856,323.68
2_1857,2,1857,323.6
2_1858,2,1858,323.7
2_1859,2,1859,323.75
2_186,2,186,322.85
2_1860,2,1860,323.97
2_1861,2,1861,323.98
2_1862,2,1862,323.73
2_1863,2,1863,322.86
2_1864,2,1864,322.55
2_1865,2,1865,322.88
2_1866,2,1866,322.68
2_1867,2,1867,322.82
2_1868,2,1868,323.31
2_1869,2,1869,323.92
2_187,2,187,322.36
2_1870,2,1870,324.04
2_1871,2,1871,324.05
2_1872,2,1872,324.16
2_1873,2,1873,324.52
2_1874,2,1874,324.98
2_1875,2,1875,325.0
2_1876,2,1876,324.77
2_1877,2,1877,325.07
2_1878,2,1878,325.08
2_1879,2,1879,325.46
2_188,2,188,322.72
2_1880,2,1880,325.85
2_1881,2,1881,325.26
2_1882,2,1882,325.39
2_1883,2,1883,325.0
2_1884,2,1884,325.15
2_1885,2,1885,325.78
2_1886,2,1886,325.77
2_1887,2,1887,326.07
2_1888,2,1888,326.0
2_1889,2,1889,326.0
2_189,2,189,322.64
2_1890,2,1890,325.86
2_1891,2,1891,326.0
2_1892,2,1892,326.0
2_1893,2,1893,325.9
2_1894,2,1894,325.51
2_1895,2,1895,325.51
2_1896,2,1896,325.49
2_1897,2,1897,325.73
2_1898,2,1898,325.61
2_1899,2,1899,325.61
2_19,2,19,323.79
2_190,2,190,322.68
2_1900,2,1900,325.83
2_1901,2,1901,325.85
2_1902,2,1902,325.41
2_1903,2,1903,326.08
2_1904,2,1904,325.91
2_1905,2,1905,325.72
2_1906,2,1906,325.89
2_1907,2,1907,325.97
2_1908,2,1908,325.98
2_1909,2,1909,326.45
2_191,2,191,322.51
2_1910,2,1910,326.59
2_1911,2,1911,326.55
2_1912,2,1912,326.55
2_1913,2,1913,326.47
2_1914,2,1914,326.62
2_1915,2,1915,326.72
2_1916,2,1916,326.7
2_1917,2,1917,326.7
2_1918,2,1918,326.72
2_1919,2,1919,326.9
2_192,2,192,322.73
2_1920,2,1920,326.54
2_1921,2,1921,326.45
2_1922,2,1922,326.76
2_1923,2,1923,326.77
2_1924,2,1924,327.06
2_1925,2,1925,327.0
2_1926,2,1926,326.54
2_1927,2,1927,326.95
2_1928,2,1928,327.26
2_1929,2,1929,327.06
2_193,2,193,322.87
2_1930,2,1930,326.87
2_1931,2,1931,326.74
2_1932,2,1932,326.94
2_1933,2,1933,326.76
2_1934,2,1934,327.0
2_1935,2,1935,327.02
2_1936,2,1936,327.05
2_1937,2,1937,326.74
2_1938,2,1938,326.98
2_1939,2,1939,327.0
2_194,2,194,323.02
2_1940,2,1940,326.74
2_1941,2,1941,326.77
2_1942,2,1942,326.7
2_1943,2,1943,327.03
2_1944,2,1944,327.0
2_1945,2,1945,327.37
2_1946,2,1946,327.49
2_1947,2,1947,326.67
2_1948,2,1948,327.48
2_1949,2,1949,327.82
2_195,2,195,323.0
2_1950,2,1950,327.36
2_1951,2,1951,327.32
2_1952,2,1952,327.39
2_1953,2,1953,327.01
2_1954,2,1954,326.59
2_1955,2,1955,326.79
2_1956,2,1956,327.35
2_1957,2,1957,326.96
2_1958,2,1958,327.15
2_1959,2,1959,327.64
2_196,2,196,323.0
2_1960,2,1960,327.73
2_1961,2,1961,327.44
2_1962,2,1962,327.24
2_1963,2,1963,327.66
2_1964,2,1964,327.64
2_1965,2,1965,327.53
2_1966,2,1966,327.58
2_1967,2,1967,327.01
2_1968,2,1968,327.61
2_1969,2,1969,327.55
2_197,2,197,323.13
2_1970,2,1970,327.33
2_1971,2,1971,327.18
2_1972,2,1972,327.11
2_1973,2,1973,327.12
2_1974,2,1974,327.21
2_1975,2,1975,327.48
2_1976,2,1976,327.75
2_1977,2,1977,327.57
2_1978,2,1978,327.91
2_1979,2,1979,327.94
2_198,2,198,323.2
2_1980,2,1980,327.91
2_1981,2,1981,328.24
2_1982,2,1982,327.88
2_1983,2,1983,327.99
2_1984,2,1984,327.89
2_1985,2,1985,328.02
2_1986,2,1986,327.78
2_1987,2,1987,327.87
2_1988,2,1988,327.77
2_1989,2,1989,327.72
2_199,2,199,323.23
2_1990,2,1990,327.6
2_1991,2,1991,327.69
2_1992,2,1992,327.53
2_1993,2,1993,327.98
2_1994,2,1994,327.78
2_1995,2,1995,327.73
2_1996,2,1996,327.66
2_1997,2,1997,327.66
2_1998,2,1998,327.48
2_1999,2,1999,327.39
2_2,2,2,324.0
2_20,2,20,323.76
2_200,2,200,323.17
2_2000,2,2000,327.47
2_2001,2,2001,327.28
2_2002,2,2002,327.23
2_2003,2,2003,327.41
2_2004,2,2004,327.54
2_2005,2,2005,327.56
2_2006,2,2006,327.84
2_2007,2,2007,327.52
2_2008,2,2008,327.7
2_2009,2,2009,327.84
2_201,2,201,323.75
2_2010,2,2010,327.77
2_2011,2,2011,327.77
2_2012,2,2012,327.96
2_2013,2,2013,327.79
2_2014,2,2014,328.13
2_2015,2,2015,327.87
2_2016,2,2016,328.26
2_2017,2,2017,328.12
2_2018,2,2018,328.0
2_2019,2,2019,328.16
2_202,2,202,323.67
2_2020,2,2020,327.75
2_2021,2,2021,327.9
2_2022,2,2022,328.0
2_2023,2,2023,327.86
2_2024,2,2024,328.02
2_2025,2,2025,328.0
2_2026,2,2026,328.12
2_2027,2,2027,328.03
2_2028,2,2028,328.0
2_2029,2,2029,329.04
2_203,2,203,323.44
2_2030,2,2030,329.66
2_2031,2,2031,329.41
2_2032,2,2032,329.0
2_2033,2,2033,328.28
2_2034,2,2034,329.24
2_2035,2,2035,329.08
2_2036,2,2036,329.07
2_2037,2,2037,329.0
2_2038,2,2038,329.03
2_2039,2,2039,329.3
2_204,2,204,323.47
2_2040,2,2040,329.26
2_2041,2,2041,329.24
2_2042,2,2042,329.06
2_2043,2,2043,329.1
2_2044,2,2044,329.2
2_2045,2,2045,329.21
2_2046,2,2046,329.23
2_2047,2,2047,329.28
2_2048,2,2048,329.27
2_2049,2,2049,329.88
2_205,2,205,323.14
2_2050,2,2050,329.88
2_2051,2,2051,329.99
2_2052,2,2052,330.0
2_2053,2,2053,330.03
2_2054,2,2054,330.03
2_2055,2,2055,329.65
2_2056,2,2056,329.66
2_2057,2,2057,329.62
2_2058,2,2058,329.69
2_2059,2,2059,329.83
2_206,2,206,322.57
2_2060,2,2060,329.93
2_2061,2,2061,330.24
2_2062,2,2062,330.06
2_2063,2,2063,330.03
2_2064,2,2064,330.24
2_2065,2,2065,330.01
2_2066,2,2066,330.2
2_2067,2,2067,330.48
2_2068,2,2068,330.54
2_2069,2,2069,330.9
2_207,2,207,323.09
2_2070,2,2070,330.92
2_2071,2,2071,331.17
2_2072,2,2072,331.17
2_2073,2,2073,331.17
2_2074,2,2074,331.17
2_2075,2,2075,331.17
2_2076,2,2076,331.17
2_2077,2,2077,331.17
2_2078,2,2078,331.17
2_2079,2,2079,331.17
2_208,2,208,323.38
2_2080,2,2080,331.17
2_2081,2,2081,331.17
2_2082,2,2082,331.17
2_2083,2,2083,331.17
2_2084,2,2084,331.17
2_2085,2,2085,331.17
2_2086,2,2086,331.17
2_2087,2,2087,331.17
2_2088,2,2088,331.17
2_2089,2,2089,331.17
2_209,2,209,323.43
2_2090,2,2090,331.17
2_2091,2,2091,331.17
2_2092,2,2092,331.17
2_2093,2,2093,331.17
2_2094,2,2094,331.17
2_2095,2,2095,331.17
2_2096,2,2096,331.17
2_2097,2,2097,331.17
2_2098,2,2098,331.17
2_2099,2,2099,331.17
2_21,2,21,323.6
2_210,2,210,322.9
2_2100,2,2100,331.17
2_2101,2,2101,331.17
2_2102,2,2102,331.17
2_2103,2,2103,331.17
2_2104,2,2104,331.17
2_2105,2,2105,331.17
2_2106,2,2106,331.17
2_2107,2,2107,331.17
2_2108,2,2108,331.17
2_2109,2,2109,331.17
2_211,2,211,322.92
2_2110,2,2110,331.17
2_2111,2,2111,331.17
2_2112,2,2112,331.17
2_2113,2,2113,331.17
2_2114,2,2114,331.17
2_2115,2,2115,331.17
2_2116,2,2116,331.17
2_2117,2,2117,331.17
2_2118,2,2118,331.17
2_2119,2,2119,331.17
2_212,2,212,322.49
2_2120,2,2120,331.17
2_2121,2,2121,331.17
2_2122,2,2122,331.17
2_2123,2,2123,331.17
2_2124,2,2124,331.17
2_2125,2,2125,331.17
2_2126,2,2126,331.17
2_2127,2,2127,331.17
2_2128,2,2128,331.17
2_2129,2,2129,331.17
2_213,2,213,322.78
2_2130,2,2130,331.17
2_2131,2,2131,331.17
2_2132,2,2132,331.17
2_2133,2,2133,331.17
2_2134,2,2134,331.17
2_2135,2,2135,331.17
2_2136,2,2136,331.17
2_2137,2,2137,331.17
2_2138,2,2138,331.17
2_2139,2,2139,331.17
2_214,2,214,322.3
2_2140,2,2140,331.17
2_2141,2,2141,331.17
2_2142,2,2142,331.17
2_2143,2,2143,331.17
2_2144,2,2144,331.17
2_2145,2,2145,331.17
2_2146,2,2146,331.17
2_2147,2,2147,331.17
2_2148,2,2148,331.17
2_2149,2,2149,331.17
2_215,2,215,322.43
2_2150,2,2150,331.17
2_2151,2,2151,331.17
2_2152,2,2152,331.17
2_2153,2,2153,331.17
2_2154,2,2154,331.17
2_2155,2,2155,331.17
2_2156,2,2156,331.17
2_2157,2,2157,331.17
2_2158,2,2158,331.17
2_2159,2,2159,331.17
2_216,2,216,322.64
2_2160,2,2160,331.17
2_2161,2,2161,331.17
2_2162,2,2162,331.17
2_2163,2,2163,331.17
2_2164,2,2164,331.17
2_2165,2,2165,331.17
2_2166,2,2166,331.17
2_2167,2,2167,331.17
2_2168,2,2168,331.17
2_2169,2,2169,331.17
2_217,2,217,322.73
2_2170,2,2170,331.17
2_2171,2,2171,331.17
2_2172,2,2172,331.17
2_2173,2,2173,331.17
2_2174,2,2174,331.17
2_2175,2,2175,331.17
2_2176,2,2176,331.17
2_2177,2,2177,331.17
2_2178,2,2178,331.17
2_2179,2,2179,331.17
2_218,2,218,322.93
2_2180,2,2180,331.17
2_2181,2,2181,331.17
2_2182,2,2182,331.17
2_2183,2,2183,331.17
2_2184,2,2184,331.17
2_2185,2,2185,331.83
2_2186,2,2186,332.29
2_2187,2,2187,334.88
2_2188,2,2188,334.53
2_2189,2,2189,334.95
2_219,2,219,322.7
2_2190,2,2190,335.65
2_2191,2,2191,335.06
2_2192,2,2192,335.0
2_2193,2,2193,335.62
2_2194,2,2194,335.6
2_2195,2,2195,336.46
2_2196,2,2196,338.05
2_2197,2,2197,338.98
2_2198,2,2198,339.48
2_2199,2,2199,339.12
2_22,2,22,323.08
2_220,2,220,322.78
2_2200,2,2200,338.99
2_2201,2,2201,339.03
2_2202,2,2202,339.01
2_2203,2,2203,339.0
2_2204,2,2204,338.78
2_2205,2,2205,338.25
2_2206,2,2206,338.11
2_2207,2,2207,338.11
2_2208,2,2208,338.16
2_2209,2,2209,338.39
2_221,2,221,322.94
2_2210,2,2210,338.01
2_2211,2,2211,337.97
2_2212,2,2212,338.41
2_2213,2,2213,338.43
2_2214,2,2214,338.72
2_2215,2,2215,338.29
2_2216,2,2216,338.21
2_2217,2,2217,338.14
2_2218,2,2218,338.5
2_2219,2,2219,338.37
2_222,2,222,322.75
2_2220,2,2220,338.02
2_2221,2,2221,338.58
2_2222,2,2222,338.6
2_2223,2,2223,338.59
2_2224,2,2224,338.56
2_2225,2,2225,338.51
2_2226,2,2226,338.55
2_2227,2,2227,338.64
2_2228,2,2228,338.61
2_2229,2,2229,338.99
2_223,2,223,322.88
2_2230,2,2230,339.13
2_2231,2,2231,338.87
2_2232,2,2232,338.92
2_2233,2,2233,338.95
2_2234,2,2234,338.85
2_2235,2,2235,338.98
2_2236,2,2236,338.8
2_2237,2,2237,338.93
2_2238,2,2238,339.09
2_2239,2,2239,338.92
2_224,2,224,322.82
2_2240,2,2240,338.72
2_2241,2,2241,338.68
2_2242,2,2242,338.36
2_2243,2,2243,337.95
2_2244,2,2244,338.18
2_2245,2,2245,338.25
2_2246,2,2246,338.05
2_2247,2,2247,338.48
2_2248,2,2248,338.99
2_2249,2,2249,339.04
2_225,2,225,322.77
2_2250,2,2250,339.0
2_2251,2,2251,338.67
2_2252,2,2252,338.86
2_2253,2,2253,338.86
2_2254,2,2254,338.77
2_2255,2,2255,338.74
2_2256,2,2256,338.88
2_2257,2,2257,338.85
2_2258,2,2258,338.83
2_2259,2,2259,338.96
2_226,2,226,322.79
2_2260,2,2260,338.98
2_2261,2,2261,339.07
2_2262,2,2262,339.75
2_2263,2,2263,337.42
2_2264,2,2264,338.25
2_2265,2,2265,338.81
2_2266,2,2266,339.07
2_2267,2,2267,339.06
2_2268,2,2268,340.65
2_2269,2,2269,341.51
2_227,2,227,322.83
2_2270,2,2270,340.68
2_2271,2,2271,341.25
2_2272,2,2272,341.65
2_2273,2,2273,341.95
2_2274,2,2274,342.21
2_2275,2,2275,343.48
2_2276,2,2276,343.39
2_2277,2,2277,342.64
2_2278,2,2278,342.53
2_2279,2,2279,342.52
2_228,2,228,322.69
2_2280,2,2280,342.75
2_2281,2,2281,342.93
2_2282,2,2282,342.92
2_2283,2,2283,342.78
2_2284,2,2284,342.53
2_2285,2,2285,342.58
2_2286,2,2286,342.31
2_2287,2,2287,342.35
2_2288,2,2288,342.32
2_2289,2,2289,341.8
2_229,2,229,323.17
2_2290,2,2290,341.35
2_2291,2,2291,340.86
2_2292,2,2292,340.63
2_2293,2,2293,340.48
2_2294,2,2294,340.43
2_2295,2,2295,340.14
2_2296,2,2296,340.35
2_2297,2,2297,340.24
2_2298,2,2298,340.0
2_2299,2,2299,340.32
2_23,2,23,323.0
2_230,2,230,323.04
2_2300,2,2300,340.42
2_2301,2,2301,340.64
2_2302,2,2302,340.99
2_2303,2,2303,340.69
2_2304,2,2304,340.99
2_2305,2,2305,340.6
2_2306,2,2306,340.78
2_2307,2,2307,340.57
2_2308,2,2308,340.46
2_2309,2,2309,340.4
2_231,2,231,322.9
2_2310,2,2310,340.17
2_2311,2,2311,340.32
2_2312,2,2312,340.28
2_2313,2,2313,340.12
2_2314,2,2314,340.05
2_2315,2,2315,340.07
2_2316,2,2316,340.0
2_2317,2,2317,340.01
2_2318,2,2318,340.11
2_2319,2,2319,340.01
2_232,2,232,322.7
2_2320,2,2320,340.0
2_2321,2,2321,340.18
2_2322,2,2322,340.05
2_2323,2,2323,340.16
2_2324,2,2324,340.34
2_2325,2,2325,340.1
2_2326,2,2326,340.2
2_2327,2,2327,340.04
2_2328,2,2328,339.75
2_2329,2,2329,339.47
2_233,2,233,322.61
2_2330,2,2330,339.31
2_2331,2,2331,339.33
2_2332,2,2332,339.26
2_2333,2,2333,339.02
2_2334,2,2334,338.92
2_2335,2,2335,339.25
2_2336,2,2336,339.08
2_2337,2,2337,338.08
2_2338,2,2338,338.13
2_2339,2,2339,337.84
2_234,2,234,322.99
2_2340,2,2340,338.39
2_2341,2,2341,336.33
2_2342,2,2342,336.8
2_2343,2,2343,339.73
2_2344,2,2344,338.19
2_2345,2,2345,338.01
2_2346,2,2346,337.72
2_2347,2,2347,337.28
2_2348,2,2348,338.0
2_2349,2,2349,337.59
2_235,2,235,327.78
2_2350,2,2350,337.44
2_2351,2,2351,336.78
2_2352,2,2352,337.12
2_2353,2,2353,335.34
2_2354,2,2354,335.0
2_2355,2,2355,334.76
2_2356,2,2356,335.14
2_2357,2,2357,335.43
2_2358,2,2358,335.79
2_2359,2,2359,335.76
2_236,2,236,327.21
2_2360,2,2360,335.5
2_2361,2,2361,335.25
2_2362,2,2362,334.82
2_2363,2,2363,334.76
2_2364,2,2364,334.66
2_2365,2,2365,334.35
2_2366,2,2366,334.63
2_2367,2,2367,334.99
2_2368,2,2368,334.98
2_2369,2,2369,335.39
2_237,2,237,327.55
2_2370,2,2370,334.93
2_2371,2,2371,335.7
2_2372,2,2372,335.71
2_2373,2,2373,336.11
2_2374,2,2374,336.42
2_2375,2,2375,336.42
2_2376,2,2376,336.87
2_2377,2,2377,336.59
2_2378,2,2378,336.31
2_2379,2,2379,336.17
2_238,2,238,326.5
2_2380,2,2380,336.41
2_2381,2,2381,336.56
2_2382,2,2382,336.51
2_2383,2,2383,336.58
2_2384,2,2384,336.68
2_2385,2,2385,336.7
2_2386,2,2386,336.84
2_2387,2,2387,336.91
2_2388,2,2388,336.87
2_2389,2,2389,336.7
2_239,2,239,326.71
2_2390,2,2390,336.72
2_2391,2,2391,336.84
2_2392,2,2392,337.25
2_2393,2,2393,337.14
2_2394,2,2394,337.14
2_2395,2,2395,337.69
2_2396,2,2396,337.69
2_2397,2,2397,337.79
2_2398,2,2398,337.36
2_2399,2,2399,337.17
2_24,2,24,323.25
2_240,2,240,326.62
2_2400,2,2400,337.08
2_2401,2,2401,337.4
2_2402,2,2402,337.77
2_2403,2,2403,337.55
2_2404,2,2404,337.51
2_2405,2,2405,337.66
2_2406,2,2406,337.54
2_2407,2,2407,337.5
2_2408,2,2408,337.62
2_2409,2,2409,337.37
2_241,2,241,328.21
2_2410,2,2410,337.09
2_2411,2,2411,336.99
2_2412,2,2412,337.02
2_2413,2,2413,337.18
2_2414,2,2414,337.22
2_2415,2,2415,337.71
2_2416,2,2416,337.39
2_2417,2,2417,338.11
2_2418,2,2418,338.33
2_2419,2,2419,338.0
2_242,2,242,328.4
2_2420,2,2420,338.86
2_2421,2,2421,338.74
2_2422,2,2422,337.73
2_2423,2,2423,338.15
2_2424,2,2424,338.68
2_2425,2,2425,338.23
2_2426,2,2426,337.43
2_2427,2,2427,337.98
2_2428,2,2428,338.28
2_2429,2,2429,338.28
2_243,2,243,328.15
2_2430,2,2430,338.56
2_2431,2,2431,338.69
2_2432,2,2432,338.69
2_2433,2,2433,338.72
2_2434,2,2434,339.29
2_2435,2,2435,339.37
2_2436,2,2436,339.31
2_2437,2,2437,339.64
2_2438,2,2438,339.41
2_2439,2,2439,339.19
2_244,2,244,328.06
2_2440,2,2440,339.44
2_2441,2,2441,339.27
2_2442,2,2442,339.42
2_2443,2,2443,339.38
2_2444,2,2444,339.52
2_2445,2,2445,339.67
2_2446,2,2446,339.79
2_2447,2,2447,339.73
2_2448,2,2448,339.85
2_2449,2,2449,339.9
2_245,2,245,327.86
2_2450,2,2450,340.05
2_2451,2,2451,339.96
2_2452,2,2452,339.94
2_2453,2,2453,339.9
2_2454,2,2454,339.92
2_2455,2,2455,339.87
2_2456,2,2456,340.1
2_2457,2,2457,340.0
2_2458,2,2458,339.67
2_2459,2,2459,339.68
2_246,2,246,328.1
2_2460,2,2460,339.07
2_2461,2,2461,339.15
2_2462,2,2462,339.12
2_2463,2,2463,339.21
2_2464,2,2464,339.28
2_2465,2,2465,339.15
2_2466,2,2466,339.13
2_2467,2,2467,339.63
2_2468,2,2468,339.54
2_2469,2,2469,339.42
2_247,2,247,327.88
2_2470,2,2470,339.65
2_2471,2,2471,339.56
2_2472,2,2472,339.84
2_2473,2,2473,339.68
2_2474,2,2474,339.52
2_2475,2,2475,339.53
2_2476,2,2476,339.48
2_2477,2,2477,339.48
2_2478,2,2478,338.71
2_2479,2,2479,338.77
2_248,2,248,328.43
2_2480,2,2480,338.65
2_2481,2,2481,338.42
2_2482,2,2482,338.67
2_2483,2,2483,338.63
2_2484,2,2484,339.05
2_2485,2,2485,338.4
2_2486,2,2486,338.7
2_2487,2,2487,338.57
2_2488,2,2488,338.65
2_2489,2,2489,338.62
2_249,2,249,328.09
2_2490,2,2490,338.77
2_2491,2,2491,338.49
2_2492,2,2492,337.88
2_2493,2,2493,337.71
2_2494,2,2494,337.28
2_2495,2,2495,337.0
2_2496,2,2496,336.73
2_2497,2,2497,335.95
2_2498,2,2498,335.95
2_2499,2,2499,335.95
2_25,2,25,323.26
2_250,2,250,328.03
2_2500,2,2500,335.95
2_2501,2,2501,335.95
2_2502,2,2502,335.95
2_2503,2,2503,335.95
